Start station,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Cluster,commonName,lat,lon,NbDocks,geometry,Community
"Mallory Street, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127659574468085,1.2321428571428572,-0.9313725490196076,0.41666666666666674,0.10666666666666669,-0.02298850574712641,0.24,0.1428571428571428,0.022222222222222365,-0.4179894179894179,0.2068965517241379,0.0,0.2279411764705883,0.6000000000000001,0.33333333333333326,-0.5,0,"Mallory Street, Marylebone",51.525051,-0.166304,20,POINT (696568.7049591888 5712022.047996931),1
"Marylebone Lane, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,0.05011655011655014,0.48430141287284134,0.04796747967479664,0.25,0.1785714285714286,0.6230769230769231,0.6116959064327485,0.7329192546583851,0.589430894308943,0.7235294117647058,2.0169956140350878,0.8771929824561404,0.7871148459383752,0.5333333333333334,0.6474358974358974,0.5,-0.39473684210526305,0,"Marylebone Lane, Marylebone",51.514759,-0.148105,24,POINT (697875.5287661741 5710926.824546779),1
"Millbank Tower, Pimlico",0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.02499999999999991,0.7828571428571431,0.14538043478260865,-0.014705882352941124,0.574074074074074,0.6280701754385964,0.43018018018018034,0.5526315789473686,0.7179487179487181,0.9795918367346939,2.0384180790960453,1.6953781512605042,0.35833333333333317,0.05681818181818188,0.25,0.6666666666666667,-0.8,0,"Millbank Tower, Pimlico",51.491884,-0.125674,24,POINT (699531.525412826 5708444.454331138),1
"New Fetter Lane, Holborn",0.0,0.0,0.0,0.0,0.0,0.0,0.04807692307692313,-1.1346153846153846,-2.701754385964912,0.04761904761904767,0.08730158730158744,0.5079365079365081,1.4162895927601808,0.9487179487179487,0.5560897435897436,0.43999999999999995,2.833333333333333,8.432539682539682,4.769230769230769,0.7252252252252251,0.4166666666666665,0.06666666666666665,0.25,-0.6000000000000001,0,"New Fetter Lane, Holborn",51.517428,-0.107987,21,POINT (700646.8076157956 5711332.855618714),1
"New Inn Yard, Shoreditch",0.1428571428571428,0.0,0.0,0.0,0.0,0.4545454545454546,0.3214285714285714,0.685354691075515,0.9114035087719299,0.1493993993993994,0.15625,0.277056277056277,-0.22745098039215694,0.07894736842105265,0.22580645161290325,0.6000000000000001,0.36923076923076925,1.503968253968254,0.9981203007518797,0.49369747899159644,0.867216117216117,0.1647727272727273,0.5769230769230769,0.125,0,"New Inn Yard, Shoreditch",51.524526,-0.079248,20,POINT (702608.8015210904 5712201.246458163),1
"New North Road 2, Hoxton",0.0,0.0,0.0,0.0,0.0,0.0,0.5869565217391304,0.2647058823529411,1.9821428571428572,1.128540305010893,0.36111111111111116,0.319047619047619,-0.056451612903225756,0.15555555555555567,-0.49473684210526314,0.28333333333333344,0.22571428571428576,-0.004385964912280604,0.3717948717948718,0.31897926634768736,-0.005952380952380931,-0.21403508771929824,-0.005347593582887722,0.125,0,"New North Road 2, Hoxton",51.53114,-0.086016,22,POINT (702110.1000406959 5712917.8729747),1
"Norton Folgate, Liverpool Street",0.18181818181818188,0.0,0.0,-1.0,0.0,0.0,-0.1428571428571428,-1.6873638344226578,0.04863669859985276,-0.07259259259259254,0.11961722488038284,0.11111111111111094,0.019047619047619202,0.7626262626262625,0.42307692307692313,0.5071428571428571,1.1199999999999999,2.586206896551724,1.9503448275862068,0.9032882011605416,0.704301075268817,0.5952380952380951,0.5384615384615385,0.41666666666666674,0,"Norton Folgate, Liverpool Street",51.521113,-0.078869,23,POINT (702650.2455996855 5711822.835067925),1
"Nutford Place, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,0.0,0.5714285714285714,0.5,-0.25,0.02499999999999991,0.4666666666666668,-0.05714285714285716,1.0,-0.5833333333333333,0.0,0.0,0.0,0.5,0,"Nutford Place, Marylebone",51.516517,-0.164393,18,POINT (696738.0342662818 5711078.349632727),1
"Ontario Street, Elephant & Castle",0.19999999999999996,-1.0,0.0,0.0,0.0,0.0,0.37037037037037046,0.4137931034482758,3.223529411764706,0.45819618169848586,0.5179487179487179,0.2272727272727273,0.625,0.3315217391304348,0.42763157894736836,0.27642276422764245,0.6679841897233201,0.20326576576576572,0.8926728586171309,0.20606060606060606,0.23399014778325133,0.26,0.19047619047619047,-0.033333333333333215,0,"Ontario Street, Elephant & Castle",51.49652,-0.101384,15,POINT (701196.9570311696 5709026.407178416),1
"Park Lane, Mayfair",-0.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666674,0.13214285714285712,0.17045454545454541,0.25,0.35833333333333317,0.2333333333333334,0.35543766578249336,-0.06666666666666665,-0.25,0.7941176470588236,0.2857142857142858,0.23750000000000004,-0.03947368421052633,-0.0625,0.3157894736842106,0.4782608695652173,0,"Park Lane, Mayfair",51.505426,-0.150817,18,POINT (697727.8168774513 5709881.824694509),1
"Pitfield Street Central, Hoxton",0.2571428571428571,0.0,0.0,0.0,0.0,-0.5,0.36363636363636354,0.827672955974843,4.193548387096774,2.308333333333333,0.2836879432624113,0.8235294117647058,0.3220720720720722,0.4442307692307692,0.3571428571428572,0.002564102564102555,0.2881944444444444,0.496894409937888,-0.0959595959595958,-0.002331002331002363,0.15530303030303028,0.2596153846153846,0.21652421652421672,0.09090909090909083,0,"Pitfield Street Central, Hoxton",51.53213,-0.08299,30,POINT (702315.5471798282 5713036.309823118),1
"Portugal Street, Holborn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.8400000000000001,-0.17307692307692313,-0.15000000000000013,0.2056451612903225,0.5772113943028485,1.146190803019904,1.62,1.6332288401253918,3.6088657105606257,2.5290381125226857,1.1369047619047619,0.4444444444444444,0.0,0.0,0.0,0,"Portugal Street, Holborn",51.514943,-0.116146,16,POINT (700091.7418996827 5711034.218973272),1
"Queen Street 2, Bank",0.19999999999999996,0.0,0.0,0.0,0.0,0.0,-0.6482683982683983,-2.5190415062045357,-1.8649940262843487,-0.48385899814471234,0.12279226240538277,-0.28701298701298694,0.5708333333333333,1.1761006289308178,0.7304964539007093,0.6862745098039214,2.323728813559322,7.468368902439025,6.8395579268292686,4.209259259259259,2.7040816326530615,1.451737451737452,0.20909090909090922,0.46153846153846145,0,"Queen Street 2, Bank",51.511246,-0.093051,36,POINT (701710.1819755924 5710686.609594937),1
"Rampayne Street, Pimlico",0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.1400000000000001,4.016544117647059,1.5681818181818181,0.5681818181818181,0.797979797979798,0.5125,-0.23938223938223935,0.5625,0.3142857142857143,0.8363636363636362,0.8385913426265592,0.25303030303030294,-0.004761904761904745,-0.09523809523809534,0.0844155844155845,0.4464285714285714,0.8275862068965518,0,"Rampayne Street, Pimlico",51.489975,-0.132845,21,POINT (699042.1364899756 5708212.677901914),1
"Regency Street, Westminster",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9175438596491228,2.9588377723970942,1.277777777777778,0.3846153846153846,1.2678571428571428,0.5757575757575759,0.4545454545454546,0.24146341463414633,0.40625,0.5649350649350651,0.7727272727272727,0.616557734204793,0.44047619047619047,0.1517857142857142,0.028846153846153744,-0.2857142857142858,-0.3194444444444444,0,"Regency Street, Westminster",51.49206,-0.132224,22,POINT (699076.1522235565 5708446.181571564),1
"River Street , Clerkenwell",0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,1.0196078431372548,2.5166666666666666,1.048611111111111,0.6071428571428572,0.5,0.12807881773399,-0.1071428571428572,0.2727272727272727,0.16666666666666674,0.02666666666666684,0.47333333333333316,0.5518518518518518,0.52073732718894,-0.12171052631578938,-0.36153846153846136,-0.3035714285714286,-0.1428571428571428,0,"River Street , Clerkenwell",51.529163,-0.10997,19,POINT (700457.6895490855 5712632.1372792665),1
"Sackville Street, Mayfair",0.0,0.0,0.0,0.0,0.0,0.0,-0.3928571428571428,-0.4186046511627908,-1.0407239819004526,-0.023809523809523725,0.3904761904761904,0.27819548872180455,0.4331550802139037,0.3666666666666667,0.9720279720279719,1.0625,1.5142857142857145,2.3193650793650793,2.3205200678349347,1.077777777777778,0.8076923076923077,0.10000000000000009,0.0,0.0,0,"Sackville Street, Mayfair",51.510048,-0.138846,18,POINT (698538.3243180409 5710428.131572438),1
"Sadlers Sports Centre, Finsbury",0.0,0.0,1.0,0.0,1.0,0.17647058823529416,0.2702702702702702,0.4750000000000001,2.4724824355971897,1.2774509803921568,0.6933333333333334,0.4799054373522458,0.4104308390022675,0.4346938775510203,0.4736842105263157,0.32285714285714273,0.41333333333333333,1.608695652173913,1.9549214226633582,1.2315541601255888,0.17460317460317465,0.3913043478260869,0.10909090909090913,0.18181818181818166,0,"Sadlers Sports Centre, Finsbury",51.524868,-0.099489,17,POINT (701203.4727373193 5712183.392274016),1
"Sancroft Street, Vauxhall",0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.53125,1.1666666666666667,0.4196428571428572,0.2857142857142858,0.3529411764705883,0.1512605042016808,0.10576923076923084,0.5555555555555556,0.2857142857142858,0.1923076923076923,0.020220588235294157,0.1205128205128203,-0.07792207792207773,-0.41666666666666674,0.30000000000000004,0.2857142857142858,-0.1428571428571428,0,"Sancroft Street, Vauxhall",51.489479,-0.115156,24,POINT (700272.0753658137 5708205.796742623),1
"Sedding Street, Sloane Square",0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.33266129032258074,1.8926728586171309,0.8541666666666667,0.631578947368421,0.8235294117647058,0.5530145530145529,0.3131868131868132,0.30000000000000004,0.30833333333333335,0.49248120300751874,0.679245283018868,0.4391304347826086,0.6000000000000001,0.2142857142857142,0.24,0.2272727272727273,0.0,0,"Sedding Street, Sloane Square",51.49313,-0.156876,27,POINT (697360.5455241217 5708498.365484301),1
"Seymour Place, Marylebone",0.14285714285714302,-0.050000000000000044,0.0,0.0,0.0,0.0,0.11111111111111116,0.8823529411764706,3.55,1.8958944281524925,0.7166666666666668,0.6153846153846154,0.3114035087719298,0.23529411764705888,0.5549549549549551,0.14058355437665782,0.17056277056277058,-0.6082171680117388,-0.0625,0.3480392156862744,0.005434782608695565,0.050505050505050386,-0.0923076923076922,-0.16666666666666674,0,"Seymour Place, Marylebone",51.520331,-0.163667,29,POINT (696771.9496224415 5711504.354453924),1
"Shoreditch High Street, Shoreditch",0.30000000000000004,-1.3333333333333333,0.0,1.0,0.0,0.0,0.125,0.7807017543859649,3.379637618636756,1.1425925925925926,0.2848932676518885,0.25714285714285734,0.9128540305010895,1.0877005347593582,0.2232142857142858,0.5174216027874565,1.1613756613756612,1.3737734165923283,1.45421831267493,0.3642960812772136,0.6524390243902438,0.11868686868686851,0.5154440154440156,0.4339080459770115,0,"Shoreditch High Street, Shoreditch",51.526377,-0.07813,41,POINT (702678.1171697058 5712410.140615334),1
"Sloane Avenue, Knightsbridge",0.5,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.261861861861862,0.5,0.875,0.4782608695652173,0.2142857142857142,0.40909090909090917,0.4431818181818181,0.07258064516129026,0.30268199233716464,0.1333333333333333,0.35185185185185186,0.6186868686868687,-0.1454545454545455,0.11111111111111116,-0.16666666666666674,0.0,0.0,0,"Sloane Avenue, Knightsbridge",51.493184,-0.167894,27,POINT (696595.619012146 5708474.708891229),1
"Snowsfields, London Bridge",0.25,0.25,0.0,1.0,0.0,0.0,0.3600000000000001,0.8067528735632186,1.982642237222758,1.3819875776397514,0.3017408123791103,0.09090909090909105,0.12721417069243168,0.7407692307692308,0.4901960784313726,0.25125125125125125,0.9313725490196081,1.3166797797010228,0.8199556541019957,0.5708206686930093,0.5535714285714286,0.5084427767354598,0.7666666666666666,0.059523809523809534,0,"Snowsfields, London Bridge",51.502153,-0.083632,31,POINT (702403.9403159893 5709701.654713543),1
"Southampton Street, Strand",-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02722323049001818,-0.20571428571428574,0.3701923076923077,0.6842105263157894,0.7777777777777777,0.6655052264808361,0.7960784313725489,0.8194444444444444,0.618421052631579,1.9248768472906403,2.0611010284331517,1.1595238095238094,0.8702830188679247,0.8392857142857142,0.826086956521739,0.8300000000000001,0.7272727272727273,0,"Southampton Street, Strand",51.510701,-0.121723,14,POINT (699723.4248797004 5710547.344197414),1
"Southwark Street, Bankside",0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.10439560439560425,-0.049535603715170407,-0.32068965517241366,1.0,0.22282608695652173,0.5217391304347827,0.568840579710145,0.04166666666666674,0.17460317460317465,0.8666666666666667,2.7420578473210053,1.294871794871795,0.4906976744186047,0.32000000000000006,0.0,0.0,0.0,0,"Southwark Street, Bankside",51.505409,-0.098341,23,POINT (701368.9312567082 5710023.07006454),1
"St Mary's Hospital, Paddington",0.25,0.0,0.0,1.0,-0.5,0.0,-0.3415094339622642,0.6235294117647059,3.409538825384312,1.4075757575757575,0.26666666666666683,0.36467236467236486,0.5681818181818181,0.5428571428571429,0.33873873873873883,0.31403508771929833,0.6119909502262444,1.5881226053639845,1.4218500797448164,0.11601307189542465,0.4666666666666668,0.17391304347826098,0.06944444444444442,0.05555555555555558,0,"St Mary's Hospital, Paddington",51.518268,-0.171103,20,POINT (696265.0407447156 5711255.00555524),1
"St. Chad's Street, King's Cross",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.47430830039525707,2.2435897435897436,0.9444444444444444,0.5833333333333333,0.7037037037037037,0.7741935483870968,0.2333333333333334,0.3918495297805644,0.04761904761904767,0.057777777777777706,0.2374517374517373,0.24805194805194808,0.3285714285714285,0.13809523809523805,0.16666666666666674,0.15384615384615374,0.22222222222222232,0,"St. Chad's Street, King's Cross",51.530059,-0.120973,23,POINT (699690.7244891608 5712701.654961897),1
"St. George Street, Mayfair",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9534883720930232,-0.38602941176470584,-0.04022988505747116,0.34444444444444455,0.05833333333333335,0.4444444444444444,0.17045454545454541,0.31351351351351364,0.26515151515151514,0.7918660287081338,2.2777053455019556,1.3175122749590833,0.7419354838709677,0.0,0.0,0.0,-0.33333333333333326,0,"St. George Street, Mayfair",51.51196,-0.142783,18,POINT (698256.8784178469 5710630.034773718),1
"St. James's Square, St. James's",0.0,0.0,0.0,0.0,0.0,0.0,-0.8846153846153846,-1.017857142857143,-0.40470425458318937,0.3675324675324676,0.3152337858220209,0.7142857142857142,1.1859564164648908,1.7639553429027113,0.8703225806451613,1.3538983050847457,3.5048643113159246,7.2603850050658565,4.074935400516797,1.5606060606060603,0.5666666666666667,0.25,0.125,0.22222222222222232,0,"St. James's Square, St. James's",51.507424,-0.134621,40,POINT (698842.8755815497 5710147.864497575),1
"St. John Street, Finsbury",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333334,3.7905869910100476,0.8094948265368231,0.23902439024390243,0.5,0.3813131313131315,-0.017857142857142794,0.33333333333333326,0.3776223776223777,0.3564814814814814,0.6930434782608696,0.3152173913043479,0.23732251521298164,-0.04761904761904745,0.1875,0.10196078431372557,0.25,0,"St. John Street, Finsbury",51.52836,-0.104724,18,POINT (700825.0268352113 5712557.2505305745),1
"St. John's Wood Church, The Regent's Park",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783783783783783,0.44654088050314455,0.9361702127659575,0.4285714285714286,0.20769230769230762,0.5789473684210527,0.0,0.8571428571428572,0.5238095238095237,0.28260869565217384,0.1333333333333333,0.08952380952380956,-0.18055555555555558,0.4375,0.375,0.22222222222222232,0.2727272727272727,0,"St. John's Wood Church, The Regent's Park",51.530529,-0.167515,50,POINT (696461.1229211341 5712627.855651676),1
"St. Martin's Street, West End",0.10526315789473695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2666666666666666,-0.15384615384615374,0.0,-0.5999999999999999,0.3055555555555556,0.09027777777777768,0.2222222222222221,0.17293233082706783,0.3492063492063491,0.32820512820512815,0.7455197132616487,0.48484848484848486,0.17307692307692313,0.7777777777777777,0.8285714285714285,0.0,0,"St. Martin's Street, West End",51.509087,-0.129697,18,POINT (699177.2562308022 5710346.1555585805),1
"Stamford Street, South Bank",0.16666666666666674,0.08333333333333326,0.0,0.0,-1.0,-0.7391304347826086,0.16666666666666674,2.002659574468085,4.092774308652988,2.024154589371981,-0.08571428571428563,0.11208791208791191,0.5,0.1696428571428572,0.6118881118881119,-0.18571428571428572,0.24426450742240213,0.7344858156028367,0.31666666666666643,0.3137254901960784,-0.03333333333333344,0.1166666666666667,-0.42307692307692313,-0.12222222222222223,0,"Stamford Street, South Bank",51.505569,-0.111606,27,POINT (700447.8419663649 5710004.430050333),1
"Strand, Strand",1.0,0.6666666666666667,0.0,0.5,0.0,0.0,0.0,-0.125,-1.355600539811066,-1.2414529914529915,-0.1521918941273781,0.6392045454545454,1.0856481481481484,1.4863157894736843,1.1807101218865927,1.9144237405106972,2.5277777777777777,5.147004608294931,4.707142857142857,2.0600649350649354,1.124401913875598,0.9523809523809523,0.3500000000000001,0.0,0,"Strand, Strand",51.512582,-0.115057,35,POINT (700177.6408596024 5710774.6980508175),1
"Sun Street, Liverpool Street",0.18181818181818188,0.16666666666666674,0.0,0.0,0.0,0.0,-0.13423645320197042,0.8261904761904759,-0.12781328146707382,-0.23396226415094334,0.2857142857142858,0.1333333333333333,0.5266666666666668,0.5196078431372548,0.3748079877112134,0.6142857142857141,1.2672413793103448,5.25108225108225,3.3015873015873014,0.6636363636363636,0.42105263157894735,-0.10909090909090913,0.33333333333333326,0.2142857142857142,0,"Sun Street, Liverpool Street",51.520009,-0.083935,24,POINT (702303.7605494669 5711686.0667873),1
"Swan Street, The Borough",0.07692307692307687,-0.8095238095238093,0.19999999999999996,-3.666666666666667,0.0,0.0,0.08333333333333326,2.39016393442623,2.382172131147541,0.8083333333333333,0.253191489361702,0.6463963963963966,0.7271062271062272,0.13928571428571423,0.4444444444444444,0.48798076923076916,0.47115384615384626,1.040909090909091,0.7436274509803924,0.14165103189493422,-0.004273504273504258,-0.05217391304347818,0.1708683473389354,0.2666666666666666,0,"Swan Street, The Borough",51.500296,-0.092762,27,POINT (701778.6216513645 5709469.971805068),1
"Tanner Street, Bermondsey",0.3571428571428572,0.0,0.0,0.25,0.0,0.0,0.839481555333998,1.1041666666666665,4.228888888888889,3.548387096774194,0.6971428571428573,0.627039627039627,1.2448275862068963,0.8200000000000001,0.21904761904761916,0.3564993564993564,0.8457556935817807,0.9797149122807016,0.7291666666666665,0.20671494404213298,0.18322981366459623,0.14950980392156854,0.27601809954751144,0.16666666666666674,0,"Tanner Street, Bermondsey",51.500647,-0.0786,41,POINT (702759.794276841 5709548.149848734),1
"Taviton Street, Bloomsbury",0.4347826086956521,0.0,0.1333333333333333,-1.0,0.0,0.0,0.0,-0.08333333333333326,0.9155844155844155,0.5434472934472934,0.19805194805194803,0.38888888888888884,0.3913043478260869,0.6833216045038704,0.872463768115942,1.1103896103896103,1.7416666666666667,2.088461538461538,1.8422425032594525,2.1273584905660377,1.0396825396825398,1.0138888888888888,0.9015873015873015,0.7105263157894737,0,"Taviton Street, Bloomsbury",51.52505,-0.131161,30,POINT (699006.0630774255 5712116.973011884),1
"The Tennis Courts, The Regent's Park",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11111111111111116,0.34561403508771926,0.5811965811965811,0.11910669975186106,-0.09615384615384626,0.47712418300653603,0.5,0.007575757575757569,0.6346153846153846,0.4122807017543859,0.6641414141414141,0.46964285714285725,0.11764705882352944,0.1428571428571428,0.0,0.0,0.0,0,"The Tennis Courts, The Regent's Park",51.525367,-0.153463,16,POINT (697457.9308329399 5712091.771370863),1
"Tooley Street, Bermondsey",0.1696428571428572,-2.0,0.6666666666666667,0.0,0.0,0.0,0.39492753623188404,2.371621621621622,2.5130183220829316,2.7961997019374074,1.5394511149228132,1.0397163120567374,0.9860742705570291,0.6607142857142856,0.8773584905660377,0.7903726708074534,1.2118598382749324,3.006944444444444,3.6277915632754345,1.389233954451346,1.05103668261563,0.6846504559270519,0.8295238095238096,0.6176470588235294,0,"Tooley Street, Bermondsey",51.503493,-0.07962,27,POINT (702676.3816705614 5709861.744373421),1
"Triangle Car Park, Hyde Park",0.0,0.0,0.0,0.0,0.0,-0.1333333333333333,0.0,0.0,0.11904761904761907,-0.11471861471861455,-1.1525974025974026,-0.41025641025641013,0.25084459459459474,0.7515151515151515,0.8892857142857142,0.17777777777777803,0.07446808510638281,0.808464849354376,0.07575757575757569,0.2395604395604396,0.0,-0.19999999999999996,-1.5,0.16666666666666674,0,"Triangle Car Park, Hyde Park",51.506451,-0.170279,27,POINT (696373.0306084738 5709943.366742465),1
"Tyers Gate, Bermondsey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.306451612903226,1.4008658008658008,0.930232558139535,0.558974358974359,0.3813131313131315,0.473913043478261,-0.05747126436781591,0.4064039408866995,0.5,0.8571428571428572,0.6482954545454547,0.21531100478468912,-0.05533596837944654,-0.12307692307692308,0.35897435897435903,0.5,0,"Tyers Gate, Bermondsey",51.500889,-0.083159,36,POINT (702442.3654329994 5709562.430660647),1
"Tysoe Street, Clerkenwell",0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.8618881118881119,1.144122383252818,1.3972431077694236,0.6448170731707317,0.4930830039525691,0.22402597402597402,0.42935635792778637,0.4708333333333332,0.4166666666666665,0.5995297805642632,1.121031746031746,1.2824355971896957,0.1923076923076923,0.6314699792960663,0.4256965944272446,0.17803030303030298,0.20454545454545459,0,"Tysoe Street, Clerkenwell",51.526443,-0.109256,20,POINT (700519.160004088 5712331.67972695),1
"Union Street, The Borough",0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307687,1.0933806146572105,1.8912466843501328,0.9273809523809522,0.5085470085470085,0.28936170212765955,0.33725490196078445,0.3580562659846547,0.5,0.4193548387096775,0.8925925925925926,1.9445754716981134,0.992753623188406,0.17013888888888884,0.4750000000000001,-0.09022556390977443,0.12030075187969924,0.26190476190476186,0,"Union Street, The Borough",51.503688,-0.098497,17,POINT (701365.6975495903 5709831.297550218),1
"Victory Place, Walworth",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0350877192982457,4.245901639344262,0.2962962962962963,0.18518518518518512,0.1578947368421053,0.1428571428571428,0.19999999999999996,0.4375,-0.05714285714285716,0.16666666666666674,0.1556776556776558,0.18253343823760804,0.06763925729442954,0.07051282051282048,-0.006535947712418277,-0.09090909090909083,-0.125,0,"Victory Place, Walworth",51.492807,-0.091938,24,POINT (701868.9012705327 5708639.609396043),1
"Walnut Tree Walk, Vauxhall",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5762711864406778,4.904713114754099,1.5416666666666665,0.40909090909090917,0.30541871921182273,0.09677419354838701,0.03571428571428581,0.2999999999999998,0.16600790513833985,0.05443548387096775,0.14166666666666683,0.4444444444444444,0.044848484848484915,0.23355263157894735,0.11904761904761907,-0.04444444444444451,0.03571428571428581,0,"Walnut Tree Walk, Vauxhall",51.493686,-0.111014,20,POINT (700541.0962570903 5708684.881665021),1
"Walworth Square, Walworth",0.0,0.0,0.0,0.0,0.0,0.0625,0.4285714285714286,1.0247252747252749,6.140762463343108,2.918032786885246,0.5723076923076922,0.2908653846153846,0.5887096774193548,0.46138996138996147,0.5631578947368421,0.7290552584670231,0.5974512743628186,0.5275263951734541,0.6851851851851851,0.7981703830760436,0.20107962213225372,-0.04761904761904767,-0.18627450980392157,0.0,0,"Walworth Square, Walworth",51.491327,-0.096518,24,POINT (701557.5633142444 5708462.435435304),1
"Waterloo Road, South Bank",-0.8181818181818181,-1.0,0.0,0.33333333333333326,-0.5,-0.5,0.5106382978723405,3.6363636363636367,3.1580459770114944,1.2719298245614035,0.07391304347826089,0.3529411764705883,-0.06060606060606055,0.19047619047619047,0.75,0.42324561403508776,-0.40527950310559024,0.022321428571428603,-0.17554858934169282,0.09907120743034059,0.2928571428571427,0.357142857142857,0.23529411764705888,-0.33333333333333326,0,"Waterloo Road, South Bank",51.50486,-0.113001,15,POINT (700354.1619836745 5709921.780918404),1
"Waterloo Station 2, Waterloo",0.19999999999999996,0.0,0.0,0.0,0.0,0.0,9.916666666666668,23.735897435897435,21.473958333333332,12.175141242937853,4.9399999999999995,0.9652173913043476,0.9090909090909092,1.1724137931034484,0.36363636363636354,-0.02941176470588225,-0.8333333333333335,-2.664473684210526,-0.3259803921568625,-0.7280701754385965,-0.5490196078431373,0.46198830409356706,-0.15835777126099693,0.0219780219780219,0,"Waterloo Station 2, Waterloo",51.503919,-0.113426,48,POINT (700328.8019102656 5709815.995108536),1
"Waterloo Station 3, Waterloo",0.0,0.0,0.0,0.0,0.0,0.0,17.43951612903226,51.844271412680754,77.81129807692308,11.259968102073366,3.659574468085107,1.1047008547008548,0.8981818181818182,1.183599419448476,0.5276412776412778,-1.0615763546798032,-10.05225806451613,-22.03439153439153,-7.842431761786601,-0.821138211382114,-0.12285714285714278,-0.13505747126436773,-0.26,0.23809523809523814,1,"Waterloo Station 3, Waterloo",51.503791,-0.112824,35,POINT (700371.1346097592 5709803.412460054),1
"Wellington Row, Bethnal Green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0175438596491229,2.406451612903226,0.8392857142857144,0.4124423963133641,0.4285714285714286,0.29807692307692313,0.28671328671328666,0.24836601307189543,0.17647058823529416,0.17971014492753623,0.0714285714285714,0.31134259259259256,0.07017543859649122,-0.18571428571428572,-0.05238095238095242,0.06666666666666665,0.6666666666666667,0,"Wellington Row, Bethnal Green",51.528222,-0.069743,33,POINT (703251.554073999 5712638.545765805),1
"Wenlock Road , Hoxton",0.0,0.0,0.0,0.0,0.0,0.14893617021276606,0.0,2.4110169491525424,7.213098729227761,3.501587301587302,1.222222222222222,0.46464646464646475,1.3043478260869565,0.6443478260869566,0.23589743589743573,0.5812324929971988,0.45484949832775934,1.040786240786241,1.3936403508771928,0.33250865907966354,0.14109848484848486,-0.2315789473684211,-0.24603174603174605,-0.11111111111111116,0,"Wenlock Road , Hoxton",51.530991,-0.093903,28,POINT (701563.8326080084 5712879.539254069),1
"West Smithfield Rotunda, Farringdon",0.0,1.3333333333333335,0.0,0.0,0.0,0.0,0.125,-0.06342834203131265,3.022046353872244,1.1302052785923755,0.5201612903225807,0.7411764705882353,0.7142857142857144,0.7972222222222225,0.7555555555555555,0.9489795918367345,1.9470967741935485,2.7882187938288916,2.101679929266136,1.1318181818181818,0.6371428571428572,0.3288888888888888,0.576086956521739,0.41176470588235303,0,"West Smithfield Rotunda, Farringdon",51.518218,-0.100791,15,POINT (701142.4854662002 5711440.453220594),1
"William IV Street, Strand",0.036363636363636376,0.0,0.16666666666666674,0.0,0.0,0.0,0.32638888888888884,1.2930756843800322,2.743429612282071,0.9768081761006291,0.876095118898623,0.49347826086956537,0.8729662077596996,0.8215686274509804,1.598950524737631,1.482605945604048,1.3677024482109226,2.404590163934426,1.0012406947890815,1.2643678160919538,0.9230769230769229,1.3333333333333335,1.5392156862745097,0.18279569892473124,0,"William IV Street, Strand",51.509462,-0.124749,26,POINT (699518.9060619209 5710401.33233581),1
"Albany Street, The Regent's Park",-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.78,2.863492063492063,1.4204545454545454,0.9818181818181817,0.8,0.1376811594202898,0.5585585585585586,0.4883720930232558,0.09840425531914887,0.24493243243243246,0.08421052631578929,0.26923076923076916,0.6118012422360248,0.18693284936479126,0.22222222222222232,-0.04761904761904745,0.0,0,"Albany Street, The Regent's Park",51.528302,-0.144466,27,POINT (698069.173129901 5712442.420861086),3
