Start station,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Cluster
"Gloucester Street, Pimlico",0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,4.654761904761905,1.1428571428571428,0.7295918367346939,0.29166666666666674,0.675213675213675,0.375,0.27586206896551735,0.08648648648648649,0.5142857142857142,0.340956340956341,0.45959595959595956,-0.003030303030303161,0.2450980392156863,-0.37142857142857144,0.19318181818181812,0.33333333333333326,0
"Golden Lane, Barbican",0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538463,0.25555555555555554,1.1803921568627453,0.5777511961722488,0.19117647058823528,0.3999999999999999,0.5666666666666667,0.5421245421245422,0.6388888888888888,0.3242424242424242,0.6256038647342994,1.0927536231884059,1.221269296740995,1.041371158392435,0.7738095238095237,0.3806818181818181,0.16666666666666674,0.23076923076923084,0
"Goswell Road (City Uni), Finsbury",-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.543103448275862,2.926108374384236,1.2666666666666666,0.2142857142857142,0.55,0.3999999999999999,0.0625,0.1282051282051282,0.3999999999999999,0.5,1.5599999999999998,0.5842105263157893,0.19999999999999996,-0.08333333333333326,0.2857142857142858,0.25,0.0,0
"Great Percy Street, Clerkenwell",-0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.875,2.261111111111111,2.0129032258064514,0.4733333333333334,1.1490384615384617,0.8899371069182391,0.44999999999999996,0.23342175066312998,0.20714285714285707,0.5476190476190474,0.5237556561085974,0.43073593073593086,0.5,0.20833333333333326,0.22857142857142865,-0.10784313725490202,0.022222222222222365,0
"Great Russell Street, Bloomsbury",0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,-0.10643274853801166,0.32307692307692304,0.013495276653171517,0.5449999999999999,-0.049261083743842304,0.08720930232558133,0.4664082687338502,0.8492063492063493,1.1862745098039216,1.1218487394957983,1.471864406779661,1.909961685823755,1.0817307692307692,0.23414634146341462,0.512820512820513,-0.12121212121212133,-0.15151515151515138,0
"Great Titchfield Street, Fitzrovia",0.0,0.0,-1.0,0.25,0.0,0.0,0.0,0.631578947368421,1.2155172413793105,0.48952380952380947,0.48076923076923084,0.5161290322580645,0.25,0.43980343980343983,0.06666666666666665,0.39182692307692313,0.7185314685314685,0.7289617486338795,1.5426421404682273,1.269736842105263,0.625,0.0862068965517242,0.06666666666666665,0.09090909090909083,0
"Green Street, Mayfair",0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176472,0.6000000000000001,0.6590909090909092,0.6136363636363635,0.6428571428571428,0.31666666666666665,0.44688644688644685,0.26984126984126977,0.5810810810810811,0.16239316239316226,0.3555555555555556,0.8288770053475933,1.016548463356974,0.47916666666666674,0.15384615384615374,0.3125,0.5555555555555556,0.6666666666666667,0
"Grosvenor Square, Mayfair",0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.25891472868217047,0.4833333333333334,0.2221283783783783,0.7391304347826086,0.0,0.5666666666666667,0.8477011494252875,0.33333333333333326,0.7238095238095237,0.5434782608695654,1.263574660633484,0.8934240362811792,0.29166666666666674,0.10606060606060597,0.2727272727272727,-0.6666666666666667,0.0,0
"Harriet Street, Knightsbridge",0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.8292682926829269,0.3962703962703964,0.19047619047619047,0.0,0.3142857142857143,0.4476190476190476,0.16483516483516492,-0.11111111111111094,0.12923076923076926,0.8055944055944053,0.822727272727273,0.11111111111111094,0.5714285714285714,0.0,-1.4999999999999998,0.23809523809523814,0
"Hinde Street, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307692307687,-0.12698412698412698,0.8864241348713398,0.47916666666666674,0.6846689895470384,0.13015873015873014,1.0697674418604652,0.33197831978319803,0.7771428571428571,0.9270833333333335,1.5272727272727271,2.0559732664995822,1.7198275862068964,0.9230769230769231,0.7083333333333333,0.48076923076923084,0.0,0.25,1
"Howland Street, Fitzrovia",0.18181818181818188,0.5555555555555556,0.0,0.0,0.0,0.0,0.1470588235294117,0.2244039270687237,0.25,1.2602905569007266,0.7079365079365079,0.10416666666666674,0.9074074074074077,0.38076923076923075,0.49810606060606055,1.311329170383586,1.7678571428571428,3.7769066286528865,3.022222222222222,1.829022988505747,0.6547619047619047,0.41176470588235303,0.5087719298245614,0.0964912280701753,1
"Hoxton Station, Hoxton",0.33333333333333326,0.33333333333333326,0.0,0.0,0.0,0.0,0.4871794871794872,0.7708333333333333,1.3220338983050848,0.9509803921568627,0.4444444444444444,0.33333333333333326,0.34615384615384626,0.3716475095785441,0.22222222222222232,0.37037037037037046,0.2946428571428572,0.4588744588744589,0.2803030303030303,0.4928571428571429,0.48958333333333326,0.5142857142857142,0.3846153846153846,0.125,0
"Kennington Cross, Kennington",-0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.553191489361702,2.4043715846994536,6.835796387520526,2.815306767868438,1.2,0.6775510204081634,1.1448979591836732,0.986842105263158,0.4487179487179487,0.49650349650349646,0.7297297297297298,0.9363395225464191,0.5291666666666666,0.24009324009324007,0.4444444444444444,0.011904761904761862,-0.12200435729847481,0.2749999999999999,0
"King Edward Street, St Pauls",0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,-0.5945945945945945,-0.15631929046563187,0.0,0.16666666666666674,0.15999999999999992,0.6285714285714286,0.52,0.2573099415204678,0.5806451612903225,-0.1777777777777778,3.5784946236559145,2.9,1.1578947368421053,0.43333333333333335,0.05555555555555558,0.1875,0.0,0
"Kingsway Southbound, Strand",0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1313131313131315,-0.17352941176470593,-0.40148148148148133,-0.5380434782608696,-0.13142857142857145,0.10869565217391308,0.023684210526315752,0.5381818181818181,0.7046070460704605,0.2417582417582418,1.8821428571428571,3.9333333333333336,3.3728813559322033,2.4313725490196076,1.4285714285714284,0.6842105263157894,0.0,1
"Lambeth Road, Vauxhall",0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.26666666666666683,0.07430340557275539,0.9245283018867925,0.5128205128205128,0.5,0.21052631578947367,0.41176470588235303,0.6201201201201201,0.7959183673469388,1.133333333333333,0.6372549019607845,1.2941176470588234,0.5869565217391304,0.4242424242424243,-0.18452380952380953,0.3125,0.33333333333333326,0.25,0
"Lavington Street, Bankside",0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,-0.1911196911196913,-0.5031289111389237,-0.16190476190476177,0.014285714285714235,0.3571428571428572,0.7209302325581395,0.4277777777777776,0.6111111111111112,0.6428571428571428,1.5660377358490565,3.914754098360656,1.792452830188679,0.6149732620320856,0.33333333333333326,0.0,0.2777777777777777,0.08333333333333326,0
"Leonard Circus , Shoreditch",0.30000000000000004,0.0,0.0,0.11111111111111116,0.0,0.0,0.75,0.12264150943396235,0.7854406130268199,0.9522144522144522,0.4181818181818182,0.5016025641025641,1.3843537414965985,1.306122448979592,0.6400709219858156,0.7043478260869565,1.4098360655737703,4.136231884057971,2.922276956759715,1.117224880382775,0.5678294573643412,0.16666666666666674,0.04678362573099415,0.7391304347826086,1
"Lincoln's Inn Fields, Holborn",0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333326,-0.009925558312654958,-0.5042735042735043,-0.17857142857142838,0.16329966329966328,0.1372549019607845,0.6285714285714283,0.6900000000000002,0.6357142857142859,1.3333333333333333,2.911904761904762,2.8267045454545454,3.1090909090909093,1.6879699248120301,0.8400000000000001,0.9473684210526316,0.3571428571428572,1
"Margery Street, Clerkenwell",0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7234042553191489,1.5070217917675546,1.0576923076923075,0.33333333333333326,0.3928571428571428,0.4516129032258065,0.25,0.3448275862068966,0.5483870967741935,0.2579185520361993,0.3621794871794872,0.8438735177865613,0.3280701754385964,0.20857142857142863,0.31746031746031744,0.0,-0.48484848484848486,0
"Moor Street, Soho",-0.09999999999999987,-0.11904761904761907,0.050000000000000044,0.0,0.5,0.0,0.0,-0.14509803921568643,0.29423660262891804,0.04363636363636347,0.03333333333333344,0.4880952380952379,0.7753623188405796,1.1353568498769484,0.7828571428571427,1.0833333333333335,1.3814102564102562,1.6593153390388413,1.8137681159420287,1.512542372881356,1.366666666666667,1.722222222222222,2.034090909090909,1.4523809523809526,1
"Murray Grove , Hoxton",0.0,0.0,0.0,0.0,0.0,0.2749999999999999,1.152542372881356,0.5,4.403225806451613,2.217741935483871,0.23780487804878048,0.5294117647058822,0.5,0.16666666666666652,0.4017094017094016,0.30541871921182273,0.30451127819548884,0.4452107279693487,0.34883720930232553,0.018487394957983128,0.25524475524475543,-0.0625,-0.07575757575757591,0.3787878787878787,0
"Newton Street, Covent Garden",0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.08333333333333326,0.06666666666666665,-0.19485294117647056,-0.08547008547008539,-0.11111111111111116,0.20833333333333326,0.2071428571428573,0.4375,0.3571428571428572,0.627906976744186,1.0757918552036199,1.0773809523809523,1.1799999999999997,0.1428571428571428,1.3199999999999998,-0.09677419354838701,0.4285714285714286,0
"Northdown Street, King's Cross",0.0,0.0,0.0,0.0,-0.5,0.0,0.1428571428571428,0.1914893617021276,0.3890577507598785,1.0363636363636362,0.32352941176470584,0.4347826086956521,0.25,0.4642857142857144,-0.6000000000000001,0.25,0.5925925925925926,0.02895752895752901,0.2948717948717947,-0.005555555555555536,-0.01680672268907557,-0.15151515151515138,0.6153846153846154,0.1428571428571428,0
"Northington Street , Holborn",-0.16666666666666674,0.1428571428571428,0.0,0.19999999999999996,0.0,0.0,0.08333333333333326,0.8188405797101448,1.2150101419878299,1.2085245901639343,0.6923076923076923,0.5855072463768116,0.5459183673469388,1.1705882352941177,0.615686274509804,0.5057283142389526,2.082051282051282,3.0333333333333337,2.947540983606557,0.8878787878787879,0.44864864864864873,0.3571428571428572,0.23671497584541057,-0.2773109243697478,1
"Old Quebec Street, Marylebone",0.30000000000000004,0.0,0.0,0.0,0.0,0.0,-1.0,0.10694183864915563,2.5277777777777777,1.6885245901639343,0.5716463414634145,0.7687074829931972,0.8593350383631713,0.7925925925925925,0.5159574468085106,1.6518010291595198,1.4561403508771928,2.3957258658806193,1.338296112489661,0.5010101010101009,-0.12205882352941178,-0.23809523809523814,0.26086956521739135,-0.523809523809524,0
"Page Street, Westminster",-0.375,0.33333333333333326,0.0,0.0,0.0,0.0,0.43999999999999995,0.7106842737094838,1.9092987804878048,1.4263295553618134,0.38636363636363646,1.0666666666666669,0.6323529411764706,0.8024390243902437,0.9464285714285714,1.5990196078431373,3.1336405529953915,3.296875,2.3504351809436557,0.6331923890063424,0.325174825174825,0.10576923076923084,-0.19999999999999996,-0.2857142857142858,1
"Park Lane , Hyde Park",0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.042857142857142705,-0.11805555555555558,-0.02678571428571419,0.3666666666666667,0.4137931034482758,0.6047619047619046,1.3378378378378377,0.4615384615384617,0.6768292682926829,1.0137254901960788,0.8277777777777777,0.4666666666666668,0.11781609195402276,0.20869565217391317,0.4423076923076923,0.06666666666666665,0.0,0
"Percival Street, Finsbury",0.0,0.0,0.0,0.0,-0.1333333333333333,0.125,0.6153846153846154,0.9379310344827585,3.326612903225806,1.699248120300752,0.5527950310559007,0.7248803827751198,0.4871794871794872,0.7444444444444445,0.42105263157894735,0.09663865546218475,0.2594594594594595,1.0577915376676987,0.7661538461538462,0.6354609929078014,0.5714285714285714,0.18518518518518512,-0.10606060606060597,-0.09999999999999987,0
"Pont Street, Knightsbridge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46341463414634143,0.987179487179487,0.21470588235294108,0.2592592592592593,0.15277777777777768,0.41666666666666674,0.5,0.6190476190476191,0.06944444444444442,0.3559837728194726,0.5602836879432624,0.6238207547169812,0.7146464646464648,-0.022727272727272707,0.33333333333333326,0.07272727272727275,0.0,0
"Portman Square, Marylebone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565217391304349,0.22167080231596348,0.11111111111111094,0.3870967741935485,-0.024844720496894457,0.37387387387387383,0.24736842105263168,0.21212121212121215,0.5128205128205128,0.9570707070707072,2.188888888888889,1.292207792207792,-0.16424116424116408,0.36904761904761907,0.875,0.4444444444444444,0.0,0
"Royal Avenue 2, Chelsea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6363636363636365,0.7375,0.5666666666666667,0.17391304347826098,-0.011857707509881354,0.2592592592592593,-0.01388888888888884,0.1428571428571428,0.38888888888888884,0.1428571428571428,0.34090909090909083,-0.039215686274509665,-0.039682539682539764,0.0,0.16666666666666674,0.75,0.0,0
"Russell Square Station, Bloomsbury",0.46666666666666656,0.19999999999999996,0.0,0.0,0.0,0.0,0.125,0.3257575757575759,1.7669172932330828,0.8981818181818182,0.680952380952381,0.6716247139588101,0.6323529411764706,0.7210338680926915,0.8443396226415096,0.6578099838969402,1.5939849624060152,1.5551724137931033,2.0125751776927285,0.8678571428571429,1.0489130434782608,0.6696428571428572,0.5520833333333333,0.254079254079254,1
"Sea Containers, South Bank",-0.375,-1.5,1.0,0.0,0.0,0.0,0.9116883116883119,0.9364448857994043,1.8542372881355935,1.3031609195402296,0.700956937799043,0.4454545454545453,0.44688644688644685,0.5321507760532151,0.874680306905371,0.826851851851852,0.7131782945736436,3.201612903225806,3.3220108695652173,1.6464285714285716,1.2790697674418605,0.2314814814814814,0.4537037037037037,0.33333333333333326,1
"Seville Street, Knightsbridge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662288930581613,-0.03125,0.10256410256410242,0.7424242424242424,0.5267379679144386,0.5547785547785549,1.0344827586206895,-0.12605042016806722,1.0,0.8819444444444444,0.4148936170212767,0.5,0.6086956521739131,-0.06666666666666665,-0.23809523809523792,0.33333333333333326,0
"Snow Hill, Farringdon",0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,1.5643224699828475,1.227244193345888,0.4886128364389235,0.15999999999999992,0.25806451612903225,-0.05238095238095242,0.21291866028708117,0.7272727272727273,1.25,1.3408110440034513,4.195436507936508,2.1657824933687,1.1111111111111112,0.5,-0.27083333333333326,0.10000000000000009,0.19999999999999996,0
"Soho Square , Soho",0.5238095238095237,0.0,0.125,0.0,0.0,0.0,-0.33333333333333326,0.15555555555555567,-0.3235499650593989,0.4211111111111112,0.054545454545454675,0.5059523809523809,0.8166666666666669,1.2533333333333334,1.1164021164021163,0.9467084639498431,1.7204433497536944,4.848958333333333,5.668764752163651,3.5144747725392884,2.1,2.007547169811321,1.4285714285714286,1.558139534883721,1
"South Audley Street, Mayfair",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11499999999999999,-0.125,-0.07692307692307687,-0.25,0.1512605042016808,0.13043478260869557,0.6666666666666667,0.30232558139534893,-0.17050691244239635,0.6560975609756097,0.1504702194357368,0.125,0.2857142857142858,0.09523809523809534,0.020000000000000018,0.23809523809523814,0
"St. Bride Street, Holborn",0.0,0.0,0.0,0.0,0.0,0.0,-0.6111111111111112,-0.6163793103448276,-1.4483091787439613,-0.1345811051693404,-0.030000000000000027,0.2280701754385963,1.1538461538461537,0.9333333333333333,0.6202945990180031,0.8825174825174824,3.3015873015873014,6.650793650793651,3.6309523809523814,1.6341463414634148,0.8400000000000001,0.7142857142857142,-0.16666666666666674,0.0,1
"St. Mary Axe, Aldgate",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9904652936689549,-0.09146341463414642,0.05714285714285716,0.31547619047619047,0.1717171717171717,0.5405405405405406,0.7802197802197803,0.38095238095238093,1.0041666666666664,1.8829545454545453,4.141579731743666,1.3617021276595747,0.6857142857142857,0.08333333333333326,0.16666666666666674,1.0,0.0,0
